ANALYSIS_DATE,TFE,SIO2,CAO,MGO,MNO,AL2O3,P2O5,V2O5,S,K2O,TIO2,CR2O3,NA2O,CAOSIO,MFE,MET,C,FEO,FE2O3,FE3O4
11-09-2024,92.30666667,1.563333333,1.26,0.478333333,0.06,0.406666667,0.03,0.103333333,0,0,0.126666667,0,0.011666667,0.806666667,88.12166667,95.46666667,2.545,1.476666667,6.6,4.895
12-09-2024,92.16166667,1.65,1.306666667,0.475,0.066666667,0.428333333,0.031666667,0.09,0,0,0.133333333,0,0.023333333,0.791666667,88.02333333,95.50833333,2.398333333,1.753333333,6.118333333,4.516666667
13-09-2024,92.02,1.618333333,1.251666667,0.45,0.063333333,0.415,0.033333333,0.091666667,0,0,0.131666667,0,0.015,0.773333333,86.63166667,94.14166667,2.318333333,1.908333333,6.153333333,5.781666667
14-09-2024,92.17166667,1.595,1.281666667,0.498333333,0.061666667,0.415,0.03,0.101666667,0,0,0.141666667,0,0.01,0.801666667,88.08166667,95.56,2.45,1.658333333,6.381666667,4.571666667
15-09-2024,91.96,1.6,1.271666667,0.453333333,0.061666667,0.42,0.033333333,0.088333333,0,0,0.128333333,0,0.01,0.795,87.91166667,95.595,2.48,1.591666667,6.215,4.543333333
16-09-2024,91.93833333,1.706666667,1.308333333,0.433333333,0.068333333,0.448333333,0.033333333,0.073333333,0,0,0.12,0,0.01,0.768333333,87.46166667,95.13,2.481666667,1.535,5.915,5.103333333
17-09-2024,91.01333333,1.655,1.343333333,0.44,0.071666667,0.408333333,0.026666667,0.085,0,0,0.126666667,0,0.006666667,0.811666667,85.36166667,93.78833333,2.286666667,3.191666667,6.235,4.486666667
18-09-2024,91.365,1.611666667,1.313333333,0.463333333,0.066666667,0.403333333,0.028333333,0.1,0,0,0.136666667,0,0.008333333,0.818333333,86.25166667,94.39833333,2.205,3.015,6.498333333,4.128333333
19-09-2024,91.72166667,1.828333333,1.343333333,0.373333333,0.066666667,0.485,0.04,0.05,0,0,0.098333333,0,0.011666667,0.736666667,87.70666667,95.615,2.47,1.595,5.073333333,4.451666667
20-09-2024,91.78833333,1.641666667,1.281666667,0.458333333,0.066666667,0.408333333,0.03,0.095,0,0,0.136666667,0,0.013333333,0.781666667,86.34166667,94.06166667,2.515,1.788333333,5.72,5.926666667
21-09-2024,91.69833333,1.583333333,1.32,0.486666667,0.065,0.408333333,0.031666667,0.096666667,0,0,0.141666667,0,0.01,0.833333333,86.82833333,94.69,2.558333333,1.591666667,5.79,5.443333333
22-09-2024,91.81166667,1.585,1.281666667,0.596666667,0.066666667,0.393333333,0.03,0.103333333,0,0,0.148333333,0,0.013333333,0.806666667,86.04,93.71166667,2.523333333,1.868333333,5.645,6.228333333
23-09-2024,90.89,1.6,1.325,0.411666667,0.065,0.411666667,0.03,0.085,0,0,0.125,0.001666667,0.011666667,0.826666667,85.02666667,93.545,2.333333333,2.715,4.673333333,5.223333333
24-09-2024,91.854,1.608,1.276,0.476,0.06,0.41,0.034,0.094,0,0,0.122,0,0.01,0.794,87.574,95.338,2.396,2.058,5.694,4.292
25-09-2024,92.075,1.675,1.293333333,0.488333333,0.068333333,0.421666667,0.035,0.081666667,0,0,0.111666667,0,0.011666667,0.775,88.5,96.11333333,2.56,1.301666667,5.72,4.33
26-09-2024,91.62666667,1.82,1.35,0.55,0.103333333,0.443333333,0.026666667,0.04,0,0,0.081666667,0,0.011666667,0.74,86.44333333,94.33833333,2.426666667,1.916666667,5.641666667,5.448333333
27-09-2024,91.72166667,1.736666667,1.333333333,0.596666667,0.101666667,0.421666667,0.023333333,0.06,0,0,0.108333333,0,0.01,0.768333333,86.90833333,94.75333333,2.406666667,2.133333333,5.955,4.801666667
28-09-2024,91.51,1.645714286,1.308571429,0.608571429,0.095714286,0.402857143,0.02,0.071428571,0,0,0.115714286,0,0.011428571,0.797142857,85.28285714,93.17714286,2.414285714,2.021428571,5.774285714,6.522857143
29-09-2024,91.375,1.751666667,1.371666667,0.568333333,0.095,0.431666667,0.021666667,0.06,0,0,0.103333333,0.001666667,0.013333333,0.79,86.62333333,94.79666667,2.5,1.643333333,4.87,5.181666667
30-09-2024,91.49166667,1.653333333,1.358333333,0.578333333,0.09,0.393333333,0.02,0.083333333,0,0,0.125,0,0.011666667,0.823333333,86.24333333,94.25666667,2.273333333,2.395,5.641666667,4.978333333
01-10-2024,91.84166667,1.635,1.313333333,0.681666667,0.098333333,0.405,0.02,0.078333333,0,0,0.12,0,0.025,0.801666667,87.80166667,95.59666667,2.421666667,1.773333333,5.675,4.321666667
02-10-2024,91.34166667,1.673333333,1.353333333,0.606666667,0.095,0.408333333,0.02,0.07,0,0,0.113333333,0.001666667,0.015,0.813333333,85.83166667,93.97333333,2.385,2.078333333,5.233333333,5.591666667
03-10-2024,91.435,1.623333333,1.258333333,0.586666667,0.093333333,0.401666667,0.021666667,0.078333333,0,0,0.121666667,0,0.015,0.776666667,86.035,94.08166667,2.371666667,2.465,5.781666667,5.07
04-10-2024,91.51,1.645,1.281666667,0.603333333,0.1,0.405,0.02,0.075,0,0,0.12,0,0.018333333,0.778333333,85.70333333,93.65166667,2.35,2.493333333,5.965,5.526666667
05-10-2024,91.68333333,1.711666667,1.336666667,0.618333333,0.1,0.431666667,0.02,0.068333333,0,0,0.118333333,0,0.01,0.778333333,87.395,95.32333333,2.46,2.155,5.421666667,4.16
06-10-2024,91.71333333,1.641666667,1.276666667,0.601666667,0.1,0.406666667,0.02,0.081666667,0,0,0.128333333,0,0.01,0.776666667,86.66333333,94.49166667,2.371666667,2.188333333,5.046666667,5.02
07-10-2024,91.65833333,1.643333333,1.258333333,0.575,0.1,0.413333333,0.02,0.075,0,0,0.125,0,0.011666667,0.766666667,86.72,94.61166667,2.351666667,2.278333333,5.456666667,4.78
08-10-2024,91.69666667,1.653333333,1.291666667,0.625,0.103333333,0.41,0.021666667,0.076666667,0,0,0.125,0,0.01,0.786666667,86.69666667,94.54833333,2.47,1.871666667,6.335,5.295
09-10-2024,91.565,1.848333333,1.34,0.515,0.101666667,0.478333333,0.03,0.04,0,0,0.085,0,0.011666667,0.726666667,86.69666667,94.68333333,2.46,1.693333333,5.583333333,5.3
10-10-2024,91.4025,1.7625,1.415,0.56,0.105,0.45,0.0225,0.05,0,0,0.1,0,0.0125,0.8,85.75,93.805,2.2075,1.8175,4.53,6.0475
11-10-2024,91.97333333,1.638333333,1.281666667,0.58,0.098333333,0.386666667,0.02,0.073333333,0,0,0.121666667,0,0.01,0.781666667,87.18333333,94.79,2.545,1.708333333,5.686666667,5.286666667
12-10-2024,91.69333333,1.665,1.283333333,0.578333333,0.1,0.413333333,0.02,0.073333333,0,0,0.115,0,0.01,0.771666667,85.78,93.55166667,2.496666667,1.955,6.493333333,6.265
13-10-2024,91.874,1.598,1.282,0.622,0.092,0.398,0.02,0.088,0,0,0.128,0,0.01,0.802,86.648,94.306,2.486,2.128,6.788,5.324
14-10-2024,91.38857143,1.645714286,1.255714286,0.581428571,0.098571429,0.4,0.021428571,0.071428571,0,0,0.108571429,0,0.008571429,0.765714286,85.12857143,93.12571429,2.338571429,2.672857143,5.261428571,5.838571429
15-10-2024,91.72666667,1.643333333,1.293333333,0.583333333,0.096666667,0.408333333,0.021666667,0.073333333,0,0,0.103333333,0,0.011666667,0.783333333,86.32666667,94.11333333,2.521666667,1.93,6.173333333,5.705
16-10-2024,92.02166667,1.606666667,1.27,0.635,0.095,0.406666667,0.021666667,0.076666667,0,0,0.103333333,0,0.011666667,0.793333333,87.34666667,94.92,2.528333333,1.8,6.186666667,5.063333333
17-10-2024,91.78833333,1.615,1.275,0.611666667,0.095,0.401666667,0.021666667,0.073333333,0,0,0.106666667,0,0.01,0.79,86.08666667,93.78166667,2.436666667,1.966666667,6.183333333,6.031666667
18-10-2024,91.87166667,1.6,1.275,0.631666667,0.093333333,0.38,0.021666667,0.085,0,0,0.111666667,0,0.01,0.8,86.24833333,93.87333333,2.306666667,2.288333333,6.34,5.608333333
19-10-2024,91.685,1.595,1.296666667,0.638333333,0.093333333,0.393333333,0.02,0.081666667,0,0,0.111666667,0,0.01,0.811666667,86.065,93.86666667,2.406666667,2.161666667,5.248333333,5.705
20-10-2024,91.51666667,1.708333333,1.303333333,0.555,0.101666667,0.416666667,0.021666667,0.056666667,0,0,0.093333333,0.001666667,0.008333333,0.765,86.58833333,94.61833333,2.446666667,2.188333333,6.561666667,4.83
21-10-2024,91.63166667,1.636666667,1.273333333,0.625,0.101666667,0.403333333,0.02,0.075,0,0,0.106666667,0,0.01,0.776666667,86.9,94.83,2.341666667,1.865,5.435,4.975
22-10-2024,91.79833333,1.606666667,1.26,0.616666667,0.098333333,0.388333333,0.021666667,0.078333333,0,0,0.106666667,0,0.01,0.783333333,87.27666667,95.07333333,2.433333333,2.045,5.24,4.573333333
23-10-2024,91.794,1.66,1.304,0.642,0.1,0.42,0.02,0.074,0,0,0.108,0,0.016,0.786,87.992,95.858,2.34,1.954,5.716,3.83
24-10-2024,91.90333333,1.623333333,1.321666667,0.696666667,0.101666667,0.391666667,0.02,0.073333333,0,0,0.101666667,0,0.018333333,0.815,87.61666667,95.33666667,2.415,2.366666667,5.443333333,3.975
25-10-2024,91.51,1.616666667,1.265,0.621666667,0.103333333,0.385,0.018333333,0.073333333,0,0,0.103333333,0.001666667,0.006666667,0.78,86.54333333,94.56166667,2.403333333,2.43,5.125,4.613333333
26-10-2024,91.48666667,1.666666667,1.285,0.67,0.11,0.395,0.02,0.065,0,0,0.1,0,0.01,0.775,86.58833333,94.64,2.456666667,2.54,5.11,4.411666667
27-10-2024,91.64,1.658333333,1.245,0.546666667,0.1,0.403333333,0.021666667,0.061666667,0,0,0.093333333,0,0.006666667,0.75,87.45166667,95.42833333,2.436666667,2.073333333,4.585,4.118333333
28-10-2024,91.76,1.661666667,1.245,0.625,0.108333333,0.4,0.021666667,0.065,0,0,0.1,0,0.008333333,0.748333333,87.195,95.02,2.38,2.331666667,5.638333333,4.31
29-10-2024,91.49333333,1.631666667,1.301666667,0.548333333,0.083333333,0.401666667,0.025,0.068333333,0,0,0.106666667,0.001666667,0.008333333,0.8,86.07833333,94.07666667,2.445,2.421666667,5.935,5.143333333
30-10-2024,91.655,1.658333333,1.26,0.535,0.091666667,0.418333333,0.028333333,0.068333333,0,0,0.108333333,0,0.008333333,0.761666667,86.60833333,94.48333333,2.375,2.373333333,5.583333333,4.8
31-10-2024,91.55,1.571666667,1.223333333,0.543333333,0.09,0.385,0.023333333,0.085,0,0,0.118333333,0,0.006666667,0.78,86.31166667,94.27666667,2.316666667,2.286666667,4.94,5.096666667
01-11-2024,92.06833333,1.675,1.283333333,0.6,0.093333333,0.413333333,0.025,0.088333333,0,0,0.128333333,0,0.01,0.768333333,88.04166667,95.62833333,2.468333333,1.821666667,6.035,4.293333333
02-11-2024,91.55166667,1.571666667,1.246666667,0.553333333,0.086666667,0.385,0.023333333,0.093333333,0,0,0.128333333,0,0.005,0.791666667,84.90833333,92.74166667,2.468333333,2.456666667,6.433333333,6.555
03-11-2024,91.88833333,1.616666667,1.246666667,0.571666667,0.09,0.405,0.025,0.086666667,0,0,0.12,0,0.01,0.771666667,87.44,95.16,2.468333333,1.83,6.216666667,4.736666667
04-11-2024,92.05,1.626666667,1.29,0.56,0.086666667,0.408333333,0.028333333,0.083333333,0,0,0.115,0,0.008333333,0.791666667,87.55833333,95.11833333,2.485,1.728333333,6.023333333,4.931666667
05-11-2024,91.84666667,1.636666667,1.276666667,0.586666667,0.09,0.4,0.025,0.091666667,0,0,0.123333333,0,0.01,0.781666667,87.25666667,95.00166667,2.551666667,1.986666667,5.256666667,5.271666667
06-11-2024,91.82166667,1.643333333,1.28,0.611666667,0.093333333,0.41,0.021666667,0.085,0,0,0.113333333,0,0.011666667,0.78,87.10666667,94.86666667,2.56,1.716666667,4.975,5.155
07-11-2024,91.92333333,1.651666667,1.23,0.543333333,0.098333333,0.416666667,0.028333333,0.071666667,0,0,0.103333333,0,0.015,0.741666667,87.40333333,95.08,2.496666667,1.67,4.666666667,5.001666667
08-11-2024,91.995,1.65,1.263333333,0.578333333,0.09,0.416666667,0.03,0.081666667,0,0,0.115,0,0.026666667,0.765,88.53333333,96.23666667,2.443333333,1.643333333,4.82,4.185
09-11-2024,91.915,1.658333333,1.258333333,0.563333333,0.098333333,0.41,0.023333333,0.07,0,0,0.101666667,0.001666667,0.018333333,0.758333333,87.68666667,95.76333333,2.5,1.746666667,6.43,4.845
10-11-2024,92.37666667,1.595,1.225,0.586666667,0.093,0.395,0.027,0.0876,0,0,0.119,0,0.0135,0.636666667,88.94833333,96.285,2.545,1.478333333,5.404166667,4.036666667
11-11-2024,91.81166667,1.69,1.256666667,0.571666667,0.095,0.42,0.028333333,0.075,0,0,0.106666667,0,0.016666667,0.743333333,88.17666667,95.935,2.438333333,1.498333333,5.341666667,5.15
12-11-2024,91.82333333,1.57,1.281666667,0.601666667,0.09,0.388333333,0.025,0.1,0,0,0.123333333,0,0.016666667,0.813333333,87.315,95.08833333,2.473333333,2.278333333,5.416666667,4.311666667
13-11-2024,92.12833333,1.498333333,1.221666667,0.538333333,0.066666667,0.368333333,0.03,0.116666667,0,0,0.135,0,0.008333333,0.813333333,87.61666667,95.1,2.398333333,2.488333333,5.768333333,4.158333333
14-11-2024,92.28,1.465,1.22,0.511666667,0.06,0.358333333,0.03,0.123333333,0,0,0.136666667,0,0.013333333,0.831666667,87.95666667,95.31333333,2.396666667,2.105,5.718333333,4.383333333
15-11-2024,92.32333333,1.46,1.188333333,0.526666667,0.06,0.356666667,0.03,0.128333333,0,0,0.141666667,0,0.01,0.813333333,88.02833333,95.34333333,2.446666667,2.025,5.246666667,4.446666667
16-11-2024,92.07666667,1.548333333,1.346666667,0.59,0.061666667,0.401666667,0.03,0.123333333,0,0,0.146666667,0,0.01,0.863333333,87.87,95.425,2.495,1.65,5.771666667,4.693333333
17-11-2024,92.195,1.486666667,1.2,0.503333333,0.06,0.378333333,0.031666667,0.118333333,0,0,0.141666667,0,0.005,0.806666667,87.595,95.00166667,2.393333333,2.436666667,6.035,4.331666667
18-11-2024,92.55,1.46,1.235,0.578333333,0.06,0.376666667,0.03,0.133333333,0,0,0.15,0,0.01,0.848333333,89.01666667,96.17833333,2.411666667,1.666666667,6.22,3.995
19-11-2024,92.165,1.483333333,1.23,0.496666667,0.063333333,0.403333333,0.03,0.118333333,0,0,0.151666667,0,0.006666667,0.831666667,87.945,95.41833333,2.563333333,1.706666667,4.82,4.663333333
20-11-2024,92.24,1.59,1.235,0.455,0.065,0.445,0.035,0.098333333,0,0,0.136666667,0,0.006666667,0.778333333,88.06333333,95.46666667,2.481666667,1.613333333,5.87,4.735
21-11-2024,92.105,1.54,1.243333333,0.481666667,0.065,0.416666667,0.033333333,0.106666667,0,0,0.141666667,0,0.005,0.808333333,88.00166667,95.54333333,2.423333333,1.57,5.18,4.665
22-11-2024,92.07666667,1.526666667,1.24,0.503333333,0.065,0.438333333,0.033333333,0.113333333,0,0,0.146666667,0,0.008333333,0.815,87.7,95.23833333,2.495,1.935,5.986666667,4.585
23-11-2024,92.21166667,1.498333333,1.216666667,0.491666667,0.063333333,0.41,0.03,0.116666667,0,0,0.145,0,0.008333333,0.815,87.795,95.20833333,2.536666667,1.868333333,5.731666667,4.733333333
24-11-2024,92.25333333,1.585,1.225,0.443333333,0.068333333,0.456666667,0.035,0.098333333,0,0,0.125,0,0.01,0.771666667,88.39333333,95.81333333,2.483333333,1.843333333,5.161666667,4.121666667
25-11-2024,92.32333333,1.643333333,1.245,0.476666667,0.07,0.483333333,0.036666667,0.088333333,0,0,0.125,0,0.008333333,0.756666667,88.935,96.32666667,2.503333333,1.496666667,5.795,3.96
26-11-2024,92.03666667,1.57,1.221666667,0.43,0.068333333,0.44,0.033333333,0.101666667,0,0,0.128333333,0,0.001666667,0.78,86.78333333,94.28833333,2.36,1.918333333,5.771666667,5.615
27-11-2024,92.01833333,1.546666667,1.228333333,0.466666667,0.066666667,0.418333333,0.033333333,0.108333333,0,0,0.131666667,0,0.005,0.796666667,87.12,94.67666667,2.443333333,1.933333333,5.376666667,5.18
28-11-2024,92.205,1.556666667,1.251666667,0.49,0.063333333,0.425,0.031666667,0.111666667,0,0,0.135,0,0.008333333,0.803333333,87.79333333,95.21166667,2.511666667,1.751666667,6.415,4.848333333
29-11-2024,91.80333333,1.578333333,1.23,0.451666667,0.063333333,0.443333333,0.033333333,0.1,0,0,0.126666667,0,0.01,0.781666667,87.655,95.475,2.548333333,1.493333333,4.828333333,4.733333333
30-11-2024,92.20666667,1.481666667,1.26,0.55,0.065,0.376666667,0.031666667,0.121666667,0,0,0.146666667,0,0.003333333,0.848333333,87.965,95.4,2.526666667,1.748333333,6.078333333,4.653333333
01-12-2024,92.05666667,1.52,1.233333333,0.541666667,0.061666667,0.39,0.03,0.118333333,0,0,0.14,0,0.005,0.811666667,87.82166667,95.4,2.506666667,1.901666667,5.373333333,4.446666667
02-12-2024,92.04166667,1.703333333,1.245,0.528333333,0.07,0.485,0.033333333,0.086666667,0,0,0.121666667,0,0.008333333,0.73,88.16166667,95.78,2.548333333,1.593333333,5.468333333,4.368333333
03-12-2024,92.18833333,1.55,1.215,0.515,0.063333333,0.42,0.03,0.116666667,0,0,0.14,0,0.005,0.783333333,88.29,95.76833333,2.513333333,1.476666667,5.316666667,4.541666667
04-12-2024,92.325,1.511666667,1.201666667,0.466666667,0.06,0.405,0.03,0.116666667,0,0,0.133333333,0,0.003333333,0.793333333,88.66333333,96.03333333,2.46,1.735,4.966666667,4.021666667
05-12-2024,92.11333333,1.538333333,1.271666667,0.541666667,0.063333333,0.411666667,0.03,0.113333333,0,0,0.13,0,0.016666667,0.826666667,88.25166667,95.80666667,2.596666667,1.575,4.881666667,4.378333333
06-12-2024,92.22,1.536666667,1.238333333,0.525,0.063333333,0.411666667,0.03,0.118333333,0,0,0.135,0,0.008333333,0.808333333,87.85333333,95.25833333,2.423333333,2.141666667,5.933333333,4.383333333
07-12-2024,92.03833333,1.571666667,1.243333333,0.48,0.066666667,0.431666667,0.033333333,0.103333333,0,0,0.121666667,0,0.008333333,0.79,86.70833333,94.20333333,2.405,2.058333333,6.436666667,5.553333333
08-12-2024,92.26666667,1.615,1.28,0.52,0.068333333,0.448333333,0.035,0.103333333,0,0,0.123333333,0,0.005,0.793333333,88.24666667,95.64,2.525,1.73,6.551666667,4.431666667
09-12-2024,92.05333333,1.556666667,1.276666667,0.498333333,0.066666667,0.413333333,0.03,0.115,0,0,0.133333333,0,0.003333333,0.82,87.64833333,95.21333333,2.475,1.938333333,5.898333333,4.608333333
10-12-2024,92.08166667,1.565,1.226666667,0.465,0.066666667,0.423333333,0.033333333,0.103333333,0,0,0.121666667,0,0.001666667,0.785,87.10333333,94.58833333,2.445,2.241666667,6.166666667,4.955
11-12-2024,92.25333333,1.606666667,1.258333333,0.453333333,0.07,0.441666667,0.035,0.096666667,0,0,0.118333333,0,0.003333333,0.783333333,87.59666667,94.94666667,2.451666667,2.181666667,7.073333333,4.685
12-12-2024,92.42666667,1.73,1.286666667,0.451666667,0.07,0.503333333,0.04,0.076666667,0,0,0.103333333,0,0.01,0.745,89.26166667,96.57666667,2.63,1.556666667,5.893333333,3.653333333
13-12-2024,92.21333333,1.553333333,1.288333333,0.63,0.07,0.41,0.033333333,0.106666667,0,0,0.12,0,0.001666667,0.83,87.68833333,95.08333333,2.431666667,2.205,6.33,4.495
14-12-2024,92.01166667,1.738333333,1.275,0.403333333,0.07,0.518333333,0.04,0.065,0,0,0.096666667,0,0.006666667,0.733333333,88.205,95.85833333,2.556666667,1.98,6.011666667,3.858333333
15-12-2024,92.06166667,1.7,1.258333333,0.433333333,0.07,0.476666667,0.038333333,0.08,0,0,0.1,0,0.006666667,0.74,88.36833333,95.99,2.376666667,1.815,5.318333333,3.911666667
16-12-2024,92.05833333,1.708333333,1.26,0.446666667,0.075,0.505,0.04,0.076666667,0,0,0.096666667,0,0.006666667,0.736666667,88.09333333,95.69,2.478333333,1.7,5.741666667,4.355
17-12-2024,91.88833333,1.673333333,1.326666667,0.463333333,0.073333333,0.413333333,0.036666667,0.086666667,0,0,0.093333333,0,0.001666667,0.791666667,87.46333333,95.18666667,2.518333333,1.921666667,6.026666667,4.608333333
18-12-2024,91.89,1.69,1.306666667,0.451666667,0.075,0.433333333,0.033333333,0.085,0,0,0.1,0,0.001666667,0.776666667,86.84,94.50333333,2.54,2.24,6.798333333,5.001666667
19-12-2024,91.89,1.661666667,1.276666667,0.43,0.066666667,0.428333333,0.038333333,0.081666667,0,0,0.095,0,0.005,0.77,87.905,95.65833333,2.57,1.891666667,5.66,4.133333333
20-12-2024,91.69166667,1.781666667,1.351666667,0.46,0.071666667,0.463333333,0.038333333,0.078333333,0,0,0.095,0,0.013333333,0.763333333,87.65833333,95.6,2.663333333,1.965,5.496666667,4.068333333
21-12-2024,92.16,1.721666667,1.316666667,0.418333333,0.07,0.433333333,0.038333333,0.081666667,0,0,0.091666667,0,0.005,0.766666667,89.16,96.74666667,2.571666667,1.311666667,5.23,3.668333333
22-12-2024,92.06166667,1.691666667,1.286666667,0.456666667,0.07,0.445,0.04,0.081666667,0,0,0.093333333,0,0.008333333,0.761666667,88.6,96.235,2.541666667,1.521666667,5.343333333,3.96
23-12-2024,91.305,1.62,1.265,0.415,0.068333333,0.41,0.036666667,0.09,0,0,0.096666667,0,0.001666667,0.781666667,85.60166667,93.745,2.33,3.456666667,6.276666667,4.333333333
24-12-2024,91.85166667,1.738333333,1.281666667,0.41,0.07,0.45,0.04,0.073333333,0,0,0.088333333,0,0.001666667,0.738333333,87.61166667,95.38166667,2.518333333,2.063333333,5.86,4.236666667
25-12-2024,91.36833333,1.665,1.316666667,0.453333333,0.07,0.418333333,0.035,0.09,0,0,0.098333333,0,0,0.79,86.57,94.745,2.311666667,2.591666667,6.133333333,4.22
26-12-2024,91.83833333,1.698333333,1.286666667,0.423333333,0.07,0.475,0.036666667,0.076666667,0,0,0.091666667,0,0,0.76,87.82166667,95.62666667,2.493333333,1.79,5.58,4.27
27-12-2024,91.90333333,1.641666667,1.246666667,0.441666667,0.07,0.403333333,0.035,0.09,0,0,0.1,0,0,0.765,86.68,94.3,2.433333333,2.205,6.088333333,5.248333333
28-12-2024,91.59833333,1.716666667,1.258333333,0.445,0.073333333,0.478333333,0.041666667,0.076666667,0,0,0.093333333,0,0.003333333,0.735,87.94,95.99833333,2.495,1.815,4.475,3.771666667
29-12-2024,92.205,1.708333333,1.266666667,0.45,0.071666667,0.446666667,0.04,0.08,0,0,0.095,0,0,0.74,89.00333333,96.52666667,2.591666667,1.555,5.723333333,3.653333333
30-12-2024,92.13833333,1.666666667,1.245,0.421666667,0.068333333,0.426666667,0.036666667,0.081666667,0,0,0.096666667,0,0,0.746666667,88.61333333,96.17333333,2.57,1.561666667,5.845,4.005
31-12-2024,92.23666667,1.723333333,1.256666667,0.456666667,0.07,0.445,0.035,0.081666667,0,0,0.103333333,0,0,0.73,88.56,96.01166667,2.556666667,1.726666667,6.183333333,4.026666667
01-01-2025,91.92666667,1.705,1.31,0.493333333,0.07,0.44,0.036666667,0.085,0,0,0.11,0,0.003333333,0.768333333,88.615,96.4,2.621666667,1.49,5.671666667,3.79
02-01-2025,92.05,1.671666667,1.26,0.488333333,0.068333333,0.42,0.03,0.091666667,0,0,0.121666667,0,0.003333333,0.753333333,88.32666667,95.955,2.473333333,1.721666667,5.463333333,4.045
03-01-2025,92.03,1.546666667,1.186666667,0.588333333,0.063333333,0.361666667,0.025,0.12,0,0,0.14,0,0.003333333,0.771666667,87.51166667,95.085,2.57,2.155,5.98,4.508333333
04-01-2025,91.94,1.445,1.186666667,0.608333333,0.06,0.33,0.021666667,0.141666667,0,0,0.155,0,0.008333333,0.821666667,88.59166667,96.35833333,2.503333333,1.543333333,4.938333333,3.775
05-01-2025,92.28166667,1.441666667,1.215,0.588333333,0.06,0.333333333,0.025,0.141666667,0,0,0.158333333,0,0.008333333,0.846666667,88.68333333,96.1,2.613333333,1.506666667,5.575,4.18
06-01-2025,92.30166667,1.418333333,1.211666667,0.598333333,0.061666667,0.328333333,0.025,0.145,0,0,0.16,0,0.028333333,0.855,88.65166667,96.04333333,2.53,1.718333333,6.095,4.018333333
07-01-2025,92.315,1.451666667,1.233333333,0.626666667,0.06,0.365,0.023333333,0.141666667,0,0,0.16,0,0.018333333,0.85,88.755,96.13666667,2.491666667,1.655,6.506666667,3.99
08-01-2025,92.095,1.441666667,1.18,0.58,0.06,0.343333333,0.023333333,0.146666667,0,0,0.16,0,0.011666667,0.818333333,88.59,96.19333333,2.57,1.628333333,5.13,3.901666667
09-01-2025,92.195,1.378333333,1.176666667,0.608333333,0.06,0.326666667,0.023333333,0.151666667,0,0,0.168333333,0,0.005,0.858333333,88.63666667,96.14,2.536666667,1.9,6.108333333,3.691666667
10-01-2025,92.055,1.51,1.256666667,0.618333333,0.068333333,0.388333333,0.03,0.136666667,0,0,0.156666667,0,0.011666667,0.831666667,88.3,95.92166667,2.613333333,1.568333333,5.655,4.245
11-01-2025,92.28666667,1.43,1.241666667,0.628333333,0.063333333,0.328333333,0.023333333,0.153333333,0,0,0.165,0,0.008333333,0.871666667,89.24666667,96.70333333,2.57,1.415,5.593333333,3.63
12-01-2025,91.95666667,1.381666667,1.216666667,0.598333333,0.061666667,0.315,0.021666667,0.153333333,0,0,0.161666667,0,0.005,0.881666667,87.07833333,94.69166667,2.488333333,1.718333333,6.43,5.375
13-01-2025,92.01333333,1.39,1.178333333,0.583333333,0.063333333,0.32,0.02,0.15,0,0,0.163333333,0,0.006666667,0.85,87.85,95.47,2.541666667,1.655,5.211666667,4.625
14-01-2025,91.96666667,1.378333333,1.186666667,0.613333333,0.061666667,0.316666667,0.023333333,0.153333333,0,0,0.168333333,0,0.008333333,0.866666667,87.43666667,95.07333333,2.438333333,1.816666667,5.63,4.861666667
15-01-2025,91.995,1.445,1.291666667,0.595,0.063333333,0.345,0.026666667,0.145,0,0,0.16,0,0.01,0.896666667,88.19833333,95.87,2.583333333,1.826666667,5.426666667,4.01
16-01-2025,92.07833333,1.455,1.24,0.591666667,0.061666667,0.355,0.025,0.14,0,0,0.16,0,0.02,0.855,88.35166667,95.94666667,2.56,1.786666667,5.87,3.99
17-01-2025,91.98333333,1.71,1.313333333,0.541666667,0.068333333,0.425,0.028333333,0.101666667,0,0,0.13,0,0.015,0.768333333,88.94833333,96.70166667,2.516666667,1.486666667,5.918333333,3.483333333
18-01-2025,91.435,2.026666667,1.431666667,0.341666667,0.081666667,0.501666667,0.03,0.035,0,0,0.071666667,0.008333333,0.001666667,0.708333333,88.575,96.87166667,2.515,1.243333333,4.833333333,3.42
19-01-2025,90.57166667,1.853333333,1.378333333,0.316666667,0.078333333,0.446666667,0.028333333,0.046666667,0,0,0.081666667,0.003333333,0.001666667,0.745,85.44833333,94.34166667,2.431666667,2.58,4.55,4.435
20-01-2025,90.21,1.876666667,1.321666667,0.311666667,0.076666667,0.438333333,0.025,0.035,0,0,0.066666667,0.003333333,0,0.703333333,86.27666667,95.64,2.493333333,1.648333333,4.768333333,3.966666667
21-01-2025,90.02,1.886666667,1.32,0.301666667,0.073333333,0.455,0.026666667,0.033333333,0,0,0.065,0,0,0.696666667,85.365,94.825,2.408333333,2.056666667,4.561666667,4.331666667
22-01-2025,90.135,1.838333333,1.291666667,0.306666667,0.075,0.461666667,0.028333333,0.04,0,0,0.07,0,0.01,0.705,85.28166667,94.61,2.368333333,2.201666667,5.118333333,4.431666667
