RC,HID,STOP_DATE,STEEL_GRADE,TAPPED_WGT,TOTAL_CHARGE,DRI_CHARGE,SCRAP_CHARGE,POWER_ON_TIME,FINAL_TEMP,TOTAL_C_DRI,LOCAL_SCRAP,HOME_RETURN_SCRAP,IMPORTED_SCRAP,PIG_IRON,DRI_BRIQUETTED,FESI,FEMN,SIMN,FECR,NICKEL,FETI,FEB,FENB,FEP,FEMO,CU,FEV,NITROVAN,ELEC_ENERGY,OXYGEN,COKE_LUMP,MODULE_CARBON,COKE_POWDER,BURNT_LIME,BURNT_DOLAMITE,FLUX,C_ANALYSIS, 
320448,550467,21-FEB-2025 14.27.42,2015,162100,190,153.9,36.1,42.2,1626,,22.06,14.04,,,,0,903,0,0,0,0,0,0,0,0,0,0,0,90200,5493,0,2309,0,2495,5500,0,,
320450,550468,21-FEB-2025 15.22.00,2015,166600,201.2,162,39.2,43.6,1604,,23.96,15.24,,,,0,900,0,0,0,0,0,0,0,0,0,0,0,91300,6247,0,3172,0,2000,5500,0,,
320453,550469,21-FEB-2025 16.16.14,2015,166400,190.2,155.2,35,44.1,1637,,21.39,13.61,,,,0,796,0,0,0,0,0,0,0,0,0,0,0,87900,5820,0,2667,0,2000,5500,0,,
320456,550470,21-FEB-2025 17.08.03,2015,166200,183.1,152.1,31,43.2,1639,,31,,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,86200,5794,0,3306,0,2262,5500,0,,
320460,550471,21-FEB-2025 18.05.17,2015,166700,180.2,145.2,35,41.1,1664,,,35,,,,0,806,0,0,0,0,0,0,0,0,0,0,0,83500,5917,0,2456,0,1999,5500,0,,
320463,550472,21-FEB-2025 18.52.33,2010,166800,180.4,143.4,37,37.5,1656,,37,,,,,0,244,0,0,0,0,0,0,0,0,0,0,0,79900,5224,0,1710,0,2000,5500,0,,
320465,550473,21-FEB-2025 19.41.24,1058,166100,179.28,144,35.28,37.9,1642,,21.6,13.68,,,,0,1003,0,0,0,0,0,0,0,0,0,0,0,80900,5745,0,2579,0,2000,5500,0,,
320468,550474,21-FEB-2025 20.49.03,2011,167400,190,156,34,42.7,1623,,34,,,,,0,261,0,0,0,0,0,0,0,0,0,0,0,86500,5839,0,2143,0,1953,5500,0,,
320471,550475,21-FEB-2025 21.42.24,2030,168100,195.09,161.1,33.99,42.6,1657,,20.77,13.22,,,,0,788,0,0,0,0,0,0,0,0,0,0,0,89400,5846,0,2590,0,2000,5500,0,,
320475,550476,21-FEB-2025 22.31.17,1015,167000,184.1,150.1,34,39.9,1661,,34,,,,,0,807,0,0,0,0,0,0,0,0,0,0,0,83300,5485,0,1877,0,2000,5500,0,,
320477,550477,21-FEB-2025 23.35.24,1015,166100,191.3,158.3,33,42.6,1650,,33,,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,87000,5914,0,2170,0,2000,5500,0,,
320480,550478,22-FEB-2025 01.13.16,1015,167800,196.89,162.9,33.99,45.2,1601,,20.77,13.22,,,,0,790,0,0,0,0,0,0,0,0,0,0,0,92000,5919,0,2251,0,2000,5400,0,,
320483,550479,22-FEB-2025 02.24.17,1010,166200,196.19,162.9,33.29,41.8,1642,,20.34,12.95,,,,0,303,0,0,0,0,0,0,0,0,0,0,0,89000,6021,0,2372,0,2000,5500,0,,
320487,550480,22-FEB-2025 03.51.33,1010,162600,178.29,146,32.29,42.4,1633,,19.73,12.56,,,,0,303,0,0,0,0,0,0,0,0,0,0,0,89000,4836,0,1702,0,2000,5500,0,,
320490,550481,22-FEB-2025 04.43.26,1010,163200,182.69,150.4,32.29,38.2,1649,,19.73,12.56,,,,0,306,0,0,0,0,0,0,0,0,0,0,0,82800,5689,0,1958,0,2000,5500,0,,
320493,550482,22-FEB-2025 05.35.22,2015,164400,176.8,141.6,35.2,38.2,1665,,21.51,13.69,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,81000,5819,0,2234,0,1999,5500,0,,
320496,550483,22-FEB-2025 06.20.23,2015,164500,181.2,146.9,34.3,38,1609,,20.96,13.34,,,,0,302,0,0,0,0,0,0,0,0,0,0,0,82600,5571,0,2321,0,1998,5500,0,,
320499,550484,22-FEB-2025 07.06.43,2015,155300,,146.8,,37.3,1677,,,,,,,0,791,0,0,0,0,0,0,0,0,0,0,0,83500,5497,0,2302,0,2008,5500,0,,
320502,550485,22-FEB-2025 08.02.39,2015,163700,190.59,155.3,35.29,41.1,1636,,21.57,13.72,,,,0,791,0,0,0,0,0,0,0,0,0,0,0,87100,5588,0,1999,0,1996,5500,0,,
320505,550486,22-FEB-2025 08.55.18,2015,164700,185.7,150.5,35.2,40,1631,,21.51,13.69,,,,0,789,0,0,0,0,0,0,0,0,0,0,0,85200,5323,0,1365,0,1999,6000,0,,
320508,550487,22-FEB-2025 09.42.48,2015,165100,187.9,153.7,34.2,39.2,1626,,20.9,13.3,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,84600,5615,0,1767,0,2003,6500,0,,
320511,550488,22-FEB-2025 10.31.54,2015,157100,187.99,151,36.99,40.5,1662,,22.6,14.39,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,86500,5709,0,1914,0,2004,6500,0,,
320514,550489,22-FEB-2025 11.30.30,1015,167100,171.59,135.4,36.19,39.9,1649,,22.12,14.07,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,78500,5345,0,1670,0,2003,6600,0,,
320518,550490,22-FEB-2025 16.58.39,1015,168400,200.29,166.2,34.09,47.4,1650,,20.83,13.26,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,96000,6200,91,2032,0,2001,5500,0,,
320520,550491,22-FEB-2025 17.57.23,1015,158500,185,150,35,40.1,1628,,21.39,13.61,,,,0,263,0,0,0,0,0,0,0,0,0,0,0,85400,6044,0,2598,0,2000,5500,0,,
320523,550492,22-FEB-2025 18.46.10,1011,166200,183.29,150.3,32.99,38.8,1653,,20.16,12.83,,,,0,243,0,0,0,0,0,0,0,0,0,0,0,81000,5754,0,2035,0,2000,5500,0,,
320527,550493,22-FEB-2025 19.34.10,2010,153800,183.39,149.4,33.99,38.6,1649,,20.77,13.22,,,,0,262,0,0,0,0,0,0,0,0,0,0,0,82600,5512,0,1870,0,1999,5500,0,,
320529,550494,22-FEB-2025 20.22.23,2015,167100,179.4,151.4,28,38.5,1636,,17.11,10.89,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,82900,5476,0,2285,0,1999,5500,0,,
320532,550495,22-FEB-2025 21.13.10,2015,157800,183.99,150,33.99,42,1629,,20.77,13.22,,,,0,806,0,0,0,0,0,0,0,0,0,0,0,85500,5943,0,2635,0,2000,5500,0,,
320535,550496,22-FEB-2025 22.05.39,2015,168600,190.7,157.7,33,42.4,1628,,33,,,,,0,806,0,0,0,0,0,0,0,0,0,0,0,88400,5851,0,3002,0,2052,5500,0,,
320538,550497,22-FEB-2025 22.57.09,2015,154700,180,145,35,39.4,1663,,,35,,,,0,805,0,0,0,0,0,0,0,0,0,0,0,82100,5500,0,1941,0,2000,5500,0,,
320542,550498,22-FEB-2025 23.46.39,2015,166700,181.1,146.1,35,38.8,1622,,35,,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,82300,5414,0,2427,0,2008,5500,0,,
320544,550499,23-FEB-2025 01.01.44,1010,161500,180.25,146.7,33.55,41.7,1656,,,17.5,16.05,,,0,300,0,0,0,0,0,0,0,0,0,0,0,84000,5778,0,1993,0,1986,5600,0,,
320548,550500,23-FEB-2025 01.50.46,1010,166300,179.6,145,34.6,39.2,1654,,,31.31,3.29,,,0,302,0,0,0,0,0,0,0,0,0,0,0,84100,5601,0,2495,0,2004,5500,0,,
320550,550501,23-FEB-2025 02.39.05,1010,151800,175.79,140.8,34.99,36.9,1637,,,30.67,4.32,,,0,309,0,0,0,0,0,0,0,0,0,0,0,79600,5504,0,1878,0,1994,5500,0,,
320554,550502,23-FEB-2025 03.28.36,1010,154800,175.7,140.7,35,37.4,1640,,,30.03,4.97,,,0,306,0,0,0,0,0,0,0,0,0,0,0,80700,5332,0,1965,0,1996,5500,0,,
320556,550503,23-FEB-2025 04.20.28,1010,163800,181.8,145.8,36,36.9,1650,,22,14,,,,0,291,0,0,0,0,0,0,0,0,0,0,0,80200,6062,0,2414,0,1995,5500,0,,
320559,550504,23-FEB-2025 05.13.58,1010,165100,166.94,136.6,30.34,35.8,1638,,,25.92,4.42,,,0,309,0,0,0,0,0,0,0,0,0,0,0,77000,5555,0,2005,0,1994,5500,0,,
320562,550505,23-FEB-2025 05.59.25,1010,148000,169.56,137.3,32.26,35.2,1643,,,27.94,4.32,,,0,288,0,0,0,0,0,0,0,0,0,0,0,76800,5204,0,1822,0,2007,5500,0,,
320565,550506,23-FEB-2025 06.50.56,1010,163300,178.03,147.7,30.33,38.7,1661,,,18.47,11.86,,,0,305,0,0,0,0,0,0,0,0,0,0,0,83000,5757,0,2390,0,2008,5500,0,,
320569,550507,23-FEB-2025 08.00.06,1010,159300,191.5,156.5,35,44.1,1605,,,35,,,,0,304,0,0,0,0,0,0,0,0,0,0,0,88500,5812,0,2424,0,2008,5500,0,,
320572,550508,23-FEB-2025 08.48.59,1010,166200,186.7,150.7,36,39,1645,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,84000,5670,0,1836,0,2097,5500,0,,
320575,550509,23-FEB-2025 09.53.25,1010,163300,184.39,150.4,33.99,41.2,1626,,20.77,13.22,,,,0,309,0,0,0,0,0,0,0,0,0,0,0,83500,6022,0,2038,0,1996,5500,0,,
320579,550510,23-FEB-2025 10.40.35,1010,157000,185.1,150.1,35,39,1616,,21.39,13.61,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,84700,5252,0,1731,0,1996,5500,0,,
320582,550511,23-FEB-2025 11.29.25,1010,162500,185.09,151,34.09,39.5,1631,,20.83,13.26,,,,0,301,0,0,0,0,0,0,0,0,0,0,0,85700,5073,0,2016,0,1996,5200,0,,
320585,550512,23-FEB-2025 12.23.16,1010,167300,192.2,157,35.2,41.3,1639,,21.51,13.69,,,,0,306,0,0,0,0,0,0,0,0,0,0,0,86200,5569,0,2306,0,1996,5500,0,,
320588,550513,23-FEB-2025 13.25.06,7855,166100,194.7,158.7,36,43.7,1662,,22,14,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,91500,5687,0,2630,0,2993,5500,0,,
320591,550514,23-FEB-2025 14.15.55,1072,168500,185.9,149.9,36,41.3,1671,,22,14,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,85200,5399,0,2491,0,2993,5500,0,,
320594,550515,23-FEB-2025 15.08.44,1072,169700,181.79,147.8,33.99,41.7,1666,,20.77,13.22,,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,86400,5472,0,2779,0,1996,5600,0,,
320596,550516,23-FEB-2025 16.17.05,1072,164700,194.89,162.8,32.09,45.5,1680,,19.61,12.48,,,,0,1002,0,0,0,0,0,0,0,0,0,0,0,91500,6079,0,2415,0,2000,6000,0,,
320599,550517,23-FEB-2025 17.07.26,2067,161900,184.4,149.4,35,39.5,1652,,21.39,13.61,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,83800,5436,0,2059,0,2497,5500,0,,
320602,550518,23-FEB-2025 17.56.51,2030,166700,186.49,149.5,36.99,39.9,1642,,22.6,14.39,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,84000,5510,0,2153,0,2500,5500,0,,
320604,550519,23-FEB-2025 18.58.51,2030,167300,200.19,167.2,32.99,43,1645,,20.16,12.83,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,90900,5950,0,2597,0,2500,5500,0,,
320607,550520,23-FEB-2025 20.06.11,2030,161300,189.59,156.6,32.99,45.9,1627,,20.16,12.83,,,,0,1008,0,0,0,0,0,0,0,0,0,0,0,91000,6272,0,2545,0,2497,5500,0,,
320610,550521,23-FEB-2025 20.55.01,2030,166900,169.3,137.3,32,38.6,1627,,19.56,12.44,,,,0,1003,0,0,0,0,0,0,0,0,0,0,0,78900,4988,0,2445,0,2497,5500,0,,
320612,550522,23-FEB-2025 21.46.42,2032,166800,184,152,32,43.1,1681,,32,,,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,87500,5784,0,3149,0,2000,5800,0,,
320617,550523,23-FEB-2025 22.38.01,1056,166300,179.4,145.4,34,42,1626,,,34,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,85000,5653,0,2818,0,2499,5800,0,,
320620,550524,23-FEB-2025 23.30.11,1056,166000,185.6,149.6,36,42.4,1636,,22,14,,,,0,990,0,0,0,0,0,0,0,0,0,0,0,83800,5727,0,2305,0,2008,5500,0,,
320623,550525,24-FEB-2025 00.24.15,1056,167300,181.48,149.5,31.98,38.5,1631,,,20.56,11.42,,,0,949,0,0,0,0,0,0,0,0,0,0,0,83500,5723,0,2391,0,1986,5500,0,,
320626,550526,24-FEB-2025 01.10.12,1056,167300,180.55,149.2,31.35,37.8,1642,,,27.31,4.04,,,0,963,0,0,0,0,0,0,0,0,0,0,0,82100,5485,0,2061,0,1996,5500,0,,
320629,550527,24-FEB-2025 01.57.51,1056,167300,181.4,145.8,35.6,37.8,1683,,,27.83,7.77,,,0,956,0,0,0,0,0,0,0,0,0,0,0,82300,5631,0,2462,0,1996,5500,0,,
320631,550528,24-FEB-2025 02.46.21,1056,157200,179.3,144.7,34.6,37.8,1646,,,18.57,16.03,,,0,961,0,0,0,0,0,0,0,0,0,0,0,82000,5851,0,2645,0,2008,5500,0,,
320634,550529,24-FEB-2025 03.35.56,1056,165100,179.76,144.6,35.16,37.5,1658,,,26.84,8.32,,,0,961,0,0,0,0,0,0,0,0,0,0,0,80400,5810,0,2516,0,1014,5500,0,,
320637,550530,24-FEB-2025 04.35.44,1015,165100,188.9,154.9,34,42.8,1652,,,22.87,11.13,,,0,804,0,0,0,0,0,0,0,0,0,0,0,87100,6032,0,2804,0,2008,5500,0,,
320640,550531,24-FEB-2025 05.49.42,1015,163000,184.19,149.2,34.99,43.5,1671,,,20.68,14.31,,,0,792,0,0,0,0,0,0,0,0,0,0,0,84200,6270,0,2363,0,1322,5000,0,,
320644,550532,24-FEB-2025 06.56.01,1015,155200,175.34,140.4,34.94,39.3,1662,,,26.12,8.82,,,0,787,0,0,0,0,0,0,0,0,0,0,0,81900,5395,0,2541,0,1996,5000,0,,
320646,550533,24-FEB-2025 07.46.56,1015,163500,190.4,154.4,36,39.7,1666,,22,14,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,86600,5586,0,2207,0,1996,5500,0,,
320649,550534,24-FEB-2025 08.35.25,1015,164500,188.69,155.7,32.99,40,1600,,20.16,12.83,,,,0,805,0,0,0,0,0,0,0,0,0,0,0,85700,5726,0,2083,0,1996,5500,0,,
320652,550535,24-FEB-2025 09.33.31,1015,168900,192.5,156.4,36.1,41,1608,,22.06,14.04,,,,0,806,0,0,0,0,0,0,0,0,0,0,0,87000,5879,0,2032,0,1996,5500,0,,
320655,550536,24-FEB-2025 10.22.18,1015,158100,181.5,147.3,34.2,37.7,1639,,20.9,13.3,,,,0,809,0,0,0,0,0,0,0,0,0,0,0,81000,5528,0,1909,0,1996,5500,0,,
320658,550537,24-FEB-2025 11.10.32,2032,169200,166.49,132.4,34.09,35,1633,,20.83,13.26,,,,0,1003,0,0,0,0,0,0,0,0,0,0,0,74600,5144,0,2033,0,1996,6000,0,,
320662,550538,24-FEB-2025 12.14.41,2030,163900,185.69,151.7,33.99,41.2,1630,,20.77,13.22,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,86500,5967,0,2142,0,1996,6000,0,,
320665,550539,24-FEB-2025 13.09.01,2032,163900,184.9,151.7,33.2,40.9,1645,,20.29,12.91,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,86600,5570,0,2018,0,1996,6000,0,,
320668,550540,24-FEB-2025 13.57.46,2032,158400,180.5,145.5,35,38.3,1638,,21.39,13.61,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,81500,5288,0,1598,0,1996,6000,0,,
320671,550541,24-FEB-2025 14.49.26,2030,169300,185.49,151.5,33.99,40.8,1629,,20.77,13.22,,,,0,1003,0,0,0,0,0,0,0,0,0,0,0,85000,5324,0,1681,0,1996,6000,0,,
320674,550542,24-FEB-2025 15.39.33,2032,162600,185.6,153.6,32,40.3,1657,,19.56,12.44,,,,0,790,0,0,0,0,0,0,0,0,0,0,0,85400,5851,0,2495,0,2494,6000,0,,
320677,550543,24-FEB-2025 16.28.45,1015,161700,187.59,153.6,33.99,39.1,1667,,20.77,13.22,,,,0,798,0,0,0,0,0,0,0,0,0,0,0,83200,5540,0,1944,0,2494,6000,0,,
320680,550544,24-FEB-2025 17.16.43,1015,166700,160.29,127.3,32.99,36.8,1664,,20.16,12.83,,,,0,807,0,0,0,0,0,0,0,0,0,0,0,74900,5210,0,2001,0,2507,5500,0,,
320683,550545,24-FEB-2025 18.12.53,1015,162800,191.5,156.5,35,40.8,1649,,21.39,13.61,,,,0,807,0,0,0,0,0,0,0,0,0,0,0,87100,5913,0,2339,0,2507,5500,0,,
320685,550546,24-FEB-2025 19.14.31,1015,166100,204.99,172,32.99,45.9,1662,,20.16,12.83,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,96000,6495,0,2628,0,2500,5500,0,,
320688,550547,24-FEB-2025 20.01.48,1015,165900,179.8,145.8,34,37.9,1655,,14.91,16.13,2.96,,,0,787,0,0,0,0,0,0,0,0,0,0,0,79400,5426,0,2193,0,1996,5500,0,,
320691,550548,24-FEB-2025 20.54.06,1015,165600,168.6,132.6,36,37.8,1664,,22,14,,,,0,806,0,0,0,0,0,0,0,0,0,0,0,77100,5172,0,1652,0,2000,5500,0,,
320695,550549,24-FEB-2025 21.40.26,2011,161900,181.3,145.3,36,37.4,1648,,22,14,,,,0,262,0,0,0,0,0,0,0,0,0,0,0,81100,5300,0,2404,0,2247,5500,0,,
320697,550550,24-FEB-2025 22.24.57,1011,160900,173,137,36,37.3,1615,,22,14,,,,0,263,0,0,0,0,0,0,0,0,0,0,0,78000,5284,0,2465,0,2498,5500,0,,
320701,550551,24-FEB-2025 23.11.53,2010,157400,191.6,155.6,36,37.7,,,22,14,,,,0,263,0,0,0,0,0,0,0,0,0,0,0,80000,6186,0,1829,0,1303,6700,0,,
320703,550552,25-FEB-2025 00.15.23,2010,163100,195.1,159.1,36,39.7,1662,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,85800,5685,0,2429,0,1411,5500,0,,
320707,550553,25-FEB-2025 01.02.32,2010,164800,184.33,155.4,28.93,38.8,1569,,,10.28,18.65,,,0,307,0,0,0,0,0,0,0,0,0,0,0,86300,5599,0,2521,0,2508,5500,0,,
320710,550554,25-FEB-2025 01.57.07,2010,163500,181.59,155.6,25.99,38.4,1649,,,22.16,3.83,,,0,303,0,0,0,0,0,0,0,0,0,0,0,84600,5625,0,2245,0,2496,5000,0,,
320713,550555,25-FEB-2025 02.47.23,2015,166200,189,154,35,38.3,1655,,,13.4,21.6,,,0,309,0,0,0,0,0,0,0,0,0,0,0,84500,5996,0,2340,0,2495,5000,0,,
320716,550556,25-FEB-2025 03.35.28,2015,161300,189.09,155.1,33.99,39.5,1638,,,33.99,,,,0,307,0,0,0,0,0,0,0,0,0,0,0,85400,5609,0,2480,0,2008,5000,0,,
320719,550557,25-FEB-2025 04.23.04,1015,160800,184.4,150.4,34,38.1,1653,,,16.61,17.39,,,0,808,0,0,0,0,0,0,0,0,0,0,0,83100,5749,0,2478,0,2008,5000,0,,
320722,550558,25-FEB-2025 05.12.03,1015,159900,182.39,150.4,31.99,40,1640,,11.59,16.27,4.13,,,0,809,0,0,0,0,0,0,0,0,0,0,0,85100,5664,0,2518,0,2008,5000,0,,
320725,550559,25-FEB-2025 06.35.09,2015,162600,182.99,151,31.99,40.8,1630,,,24.3,7.69,,,0,806,0,0,0,0,0,0,0,0,0,0,0,86000,6056,0,2655,0,2008,5500,0,,
320728,550560,25-FEB-2025 07.28.52,2015,160500,210.09,175.5,34.59,42.8,1656,,,26.34,8.25,,,0,809,0,0,0,0,0,0,0,0,0,0,0,94100,6317,0,2468,0,2095,6000,0,,
320731,550561,25-FEB-2025 08.27.52,2015,163500,186.1,153.9,32.2,38.1,1643,,14.41,15.03,2.76,,,0,808,0,0,0,0,0,0,0,0,0,0,0,83700,5455,0,1504,0,1999,5500,0,,
320734,550562,25-FEB-2025 09.17.30,2015,159300,180.8,145.8,35,38.7,1674,,21.39,13.61,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,83200,5182,0,1735,0,1999,5500,0,,
320737,550563,25-FEB-2025 10.06.29,2015,159300,189.6,154.6,35,39.4,1631,,21.39,13.61,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,85200,5769,0,1630,0,2000,5500,0,,
320740,550564,25-FEB-2025 10.51.09,2015,160200,163.7,127.6,36.1,35.5,1625,,22.06,14.04,,,,0,807,0,0,0,0,0,0,0,0,0,0,0,74600,5122,0,1753,0,1996,5000,0,,
320743,550565,25-FEB-2025 11.34.38,2032,168900,150.79,113.6,37.19,32.5,1677,,22.73,14.46,,,,0,801,0,0,0,0,0,0,0,0,0,0,0,67700,4492,0,1515,0,1996,5000,0,,
320745,550566,25-FEB-2025 13.07.43,2015,165100,187.19,150.1,37.09,44.5,1625,,22.67,14.42,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,86000,5706,0,1740,0,1869,5500,0,,
320750,550567,25-FEB-2025 13.58.43,2015,152100,191.39,154.3,37.09,40,1612,,22.67,14.42,,,,0,809,0,0,0,0,0,0,0,0,0,0,0,85500,5640,0,1510,0,1996,5300,0,,
320752,550568,25-FEB-2025 14.52.18,2015,170500,184.39,146.3,38.09,39,1646,,23.28,14.81,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,82800,5148,0,1392,0,998,6600,0,,
320755,550569,25-FEB-2025 15.42.27,2015,159900,186.4,151.4,35,38.4,,,21.39,13.61,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,83100,5792,0,1960,0,1497,6500,0,,
320758,550570,25-FEB-2025 16.38.08,1058,161200,186.2,151.9,34.3,43.4,1658,,20.96,13.34,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,88800,5966,0,2559,0,1996,6300,0,,
320762,550571,25-FEB-2025 17.36.13,1011,166200,183.89,150.6,33.29,41.8,1681,,20.34,12.95,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,88500,6448,0,2434,0,1996,6000,0,,
320765,550572,25-FEB-2025 18.26.50,2010,153600,186.89,150.6,36.29,38.6,1641,,22.18,14.11,,,,0,292,0,0,0,0,0,0,0,0,0,0,0,82600,5544,0,2074,0,1996,6000,0,,
320767,550573,25-FEB-2025 19.23.27,2010,160500,168.6,134.3,34.3,37,1610,,20.96,13.34,,,,0,302,0,0,0,0,0,0,0,0,0,0,0,76000,5529,0,2133,0,1996,6200,0,,
320770,550574,25-FEB-2025 20.21.50,2010,162300,181,145,36,38.8,1656,,22,14,,,,0,305,0,0,0,0,0,0,0,0,0,0,0,83000,5928,0,2017,0,2000,5800,0,,
320773,550575,25-FEB-2025 21.09.11,2010,163400,176.5,140.5,36,36.1,1623,,22,14,,,,0,303,0,0,0,0,0,0,0,0,0,0,0,78500,5267,0,2211,0,2498,5700,0,,
320776,550576,25-FEB-2025 21.58.44,2010,160200,184.3,161,23.3,39.6,1626,,14.24,9.06,,,,0,307,0,0,0,0,0,0,0,0,0,0,0,87500,5725,0,2394,0,1996,6000,0,,
320779,550577,25-FEB-2025 22.54.19,2010,164100,200.29,165,35.29,43.5,1620,,21.57,13.72,,,,0,301,0,0,0,0,0,0,0,0,0,0,0,93000,6621,0,2845,0,2000,6000,0,,
320783,550578,25-FEB-2025 23.45.55,1010,163100,190.3,156,34.3,39.6,1639,,20.96,13.34,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,85900,5748,0,2549,0,2004,7900,0,,
320785,550579,26-FEB-2025 00.29.10,1010,70800,120.49,84.5,35.99,31.8,1681,,22,13.99,,,,0,308,0,0,0,0,0,0,0,0,0,0,0,58500,4341,0,1914,0,1004,3400,0,,
320788,550580,26-FEB-2025 00.37.46,1015,70800,36.1,0,36.1,1.2,,,12.12,17.72,6.26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,,
320790,550581,26-FEB-2025 00.52.14,1015,70800,85.8,51.9,33.9,13,1499,,12.02,16.88,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,982,0,466,0,1004,1600,0,,
320792,550580,26-FEB-2025 01.24.51,1015,151900,186.9,150.9,36,25.3,1655,,22,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,57800,4413,0,1970,0,2008,6000,0,,
320795,550582,26-FEB-2025 01.25.33,2015,151900,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
320797,550579,26-FEB-2025 01.31.00,1010,151900,36,0,36,0.2,,,22,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
320799,550581,26-FEB-2025 02.02.23,1015,151900,138.9,102.9,36,30.3,1570,,22,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,61300,4044,0,1933,0,1004,3700,0,,
320801,550581,26-FEB-2025 03.05.30,1015,160200,171.4,135.4,36,38.7,1682,,22,14,,,,0,305,0,0,0,0,0,0,0,0,0,0,0,80200,5718,0,2925,0,2008,5900,0,,
320803,550583,26-FEB-2025 03.10.50,2010,160200,36,0,36,0.2,,,22,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
320805,550582,26-FEB-2025 04.03.10,2011,165800,162.1,126.1,36,31.4,1659,,22,14,,,,0,305,0,0,0,0,0,0,0,0,0,0,0,75000,5672,0,2548,0,2008,5200,0,,
320810,550583,26-FEB-2025 04.57.34,2010,163800,186.5,150.5,36,41.7,1655,,22,14,,,,0,304,0,0,0,0,0,0,0,0,0,0,0,85700,5924,0,2504,0,2008,6000,0,,
320813,550584,26-FEB-2025 06.09.34,2010,163100,176.59,140.6,35.99,42.1,1637,,15.91,11.6,8.48,,,0,299,0,0,0,0,0,0,0,0,0,0,0,87000,6272,0,2897,0,2008,5900,0,,
320816,550585,26-FEB-2025 06.07.13,2010,163300,179.9,144.9,35,39,1680,,19.14,15.86,,,,0,308,0,0,0,0,0,0,0,0,0,0,0,85000,5672,0,1779,0,2008,6000,0,,
320819,550586,26-FEB-2025 08.06.47,2010,165500,197.9,163.9,34,43,1636,,,34,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,90800,6697,0,3552,0,1990,6000,0,,
320823,550587,26-FEB-2025 09.10.27,2015,163000,187.8,152.8,35,42.9,1633,,35,,,,,0,757,0,0,0,0,0,0,0,0,0,0,0,88300,5742,0,2576,0,2008,6000,0,,
320825,550588,26-FEB-2025 10.13.23,2015,164900,175.1,139.1,36,42.5,1636,,,36,,,,0,791,0,0,0,0,0,0,0,0,0,0,0,83600,5666,0,2208,0,2000,5500,0,,
320829,550589,26-FEB-2025 11.13.27,2015,165900,189.3,152.3,37,41.6,1644,,37,,,,,0,802,0,0,0,0,0,0,0,0,0,0,0,87200,6598,0,3140,0,2000,5500,0,,
320832,550590,26-FEB-2025 12.08.52,2015,167900,184.8,145.8,39,40.9,1678,,,39,,,,0,742,0,0,0,0,0,0,0,0,0,0,0,86000,5630,0,2608,0,1000,6300,0,,
320835,550591,26-FEB-2025 13.15.03,1015,164000,184.1,149.1,35,43.3,1656,,35,,,,,0,807,0,0,0,0,0,0,0,0,0,0,0,88100,6565,0,2585,0,2500,5500,0,,
